ID, Ano Nascimento, Escolaridade, Estado Civil, Renda Anual, Vinhos, Carnes, Compras em Sites, Compras em Lojas Físicas
5642, 1979, Master, Together, 62499.0, 140, 4, 2, 1
5871, 1979, Master, Together, 24401.0, 73, 28, 3, 1
6634, 1979, Master, Divorced, 33462.0, 22, 3, 1, 0
5454, 1979, Master, Married, 45057.0, 37, 0, 1, 0
9423, 1979, Master, Married, 32765.0, 13, 3, 2, 0
5623, 1980, Master, Married, 31535.0, 15, 4, 1, 1
1891, 1980, Master, Divorced, 78789.0, 667, 50, 1, 6
6999, 1980, Master, Married, 69661.0, 656, 16, 1, 3
2724, 1981, Master, Single, 36143.0, 12, 0, 1, 1
7378, 1981, Master, Together, 42021.0, 393, 5, 5, 1
7369, 1981, Master, Married, 36959.0, 25, 6, 2, 0
304, 1981, Master, Single, 22944.0, 19, 3, 3, 0
7828, 1981, Master, Together, 77882.0, 68, 129, 1, 3
6853, 1982, Master, Single, 75777.0, 712, 26, 1, 6
7366, 1982, Master, Single, 75777.0, 712, 26, 1, 6
1109, 1982, Master, Together, 27590.0, 6, 0, 1, 0
2936, 1982, Master, Together, 23661.0, 18, 0, 1, 0
6214, 1982, Master, Married, 43815.0, 14, 10, 1, 0
6049, 1982, Master, Together, 73450.0, 1142, 51, 1, 8
4246, 1982, Master, Single, 6560.0, 67, 11, 0, 0
6528, 1982, Master, Together, 18492.0, 2, 2, 1, 0
1458, 1982, Master, Married, 21059.0, 8, 3, 3, 0
5726, 1983, Master, Single, 31788.0, 16, 7, 3, 0
9635, 1983, Master, Married, 35876.0, 66, 2, 1, 1
5731, 1983, Master, Married, 27100.0, 12, 0, 1, 0
7152, 1983, Master, Married, 27100.0, 12, 0, 1, 0
1175, 1983, Master, Married, 36262.0, 88, 39, 1, 5
4418, 1983, Master, Single, 89616.0, 671, 47, 1, 5
10913, 1984, Master, Single, 31385.0, 3, 2, 1, 0
10796, 1984, Master, Married, 30477.0, 47, 1, 1, 1
3225, 1984, Master, Married, 42207.0, 116, 11, 4, 1
624, 1984, Master, Single, 18890.0, 6, 4, 1, 1
503, 1985, Master, Married, 20559.0, 13, 1, 2, 0
8442, 1985, Master, Married, 19510.0, 9, 0, 2, 0
9246, 1985, Master, Together, 40101.0, 171, 3, 4, 1
3690, 1986, Master, Married, 80141.0, 1184, 102, 1, 4
10212, 1986, Master, Together, 42386.0, 65, 4, 1, 0
4259, 1986, Master, Single, 19485.0, 6, 0, 1, 0
9738, 1986, Master, Together, 42386.0, 65, 4, 1, 0
7141, 1986, Master, Single, 21888.0, 88, 10, 4, 1
8135, 1986, Master, Married, 27161.0, 7, 4, 1, 0
5074, 1986, Master, Married, 28072.0, 30, 0, 1, 0
5896, 1987, Master, Married, 73395.0, 272, 7, 1, 4
5286, 1987, Master, Single, 41020.0, 112, 1, 1, 2
2532, 1987, Master, Single, 73454.0, 982, 73, 1, 4
6349, 1987, Master, Divorced, 61787.0, 621, 73, 1, 4
6406, 1988, Master, Married, 78285.0, 647, 107, 1, 4
8029, 1988, Master, Single, 90247.0, 1184, 32, 1, 4
10617, 1989, Master, Divorced, 10979.0, 8, 4, 2, 0
6864, 1989, Master, Divorced, 10979.0, 8, 4, 2, 0
3010, 1989, Master, Together, 88420.0, 957, 153, 1, 7
3520, 1990, Master, Single, 91172.0, 162, 28, 0, 3
5350, 1991, Master, Single, 90638.0, 1156, 120, 1, 4
5735, 1991, Master, Single, 90638.0, 1156, 120, 1, 4
1379, 1992, Master, Together, 42670.0, 154, 2, 1, 2
821, 1992, Master, Single, 92859.0, 962, 61, 1, 4
1150, 1899, PhD, Together, 83532.0, 755, 144, 1, 6
6663, 1940, PhD, Single, 51141.0, 144, 0, 1, 1
6932, 1941, PhD, Married, 93027.0, 1285, 42, 0, 10
7106, 1943, PhD, Married, 75865.0, 483, 0, 1, 5
2968, 1943, PhD, Divorced, 48948.0, 437, 8, 2, 10
8800, 1943, PhD, Divorced, 48948.0, 437, 8, 2, 10
1453, 1943, PhD, Widow, 57513.0, 735, 40, 2, 3
6605, 1944, PhD, Divorced, 55614.0, 504, 13, 1, 4
9930, 1944, PhD, Single, 82716.0, 606, 148, 1, 8
263, 1945, PhD, Single, 45576.0, 56, 19, 1, 1
4619, 1945, PhD, Single, 113734.0, 6, 2, 0, 0
158, 1945, PhD, Together, 71604.0, 345, 53, 1, 3
9260, 1945, PhD, Married, 70356.0, 1349, 16, 2, 6
9370, 1945, PhD, Married, 65846.0, 562, 81, 1, 3
4261, 1946, PhD, Single, 82800.0, 1006, 22, 1, 6
5529, 1946, PhD, Together, 64014.0, 406, 0, 7, 2
455, 1946, PhD, Married, 51012.0, 102, 9, 1, 1
2114, 1946, PhD, Single, 82800.0, 1006, 22, 1, 6
4001, 1946, PhD, Together, 64014.0, 406, 0, 7, 2
7712, 1946, PhD, Single, 62159.0, 182, 17, 1, 2
7592, 1946, PhD, Married, 51012.0, 102, 9, 1, 1
182, 1946, PhD, Together, 44124.0, 284, 0, 4, 2
3945, 1947, PhD, Widow, 68117.0, 618, 44, 2, 8
3867, 1947, PhD, Together, 73059.0, 410, 112, 1, 3
2878, 1947, PhD, Married, 67472.0, 162, 31, 2, 2
9298, 1947, PhD, Together, 81574.0, 1252, 0, 1, 5
3859, 1947, PhD, Together, 73059.0, 410, 112, 1, 3
13, 1947, PhD, Widow, 25358.0, 19, 0, 2, 0
895, 1948, PhD, Married, 61467.0, 410, 16, 3, 2
10906, 1948, PhD, Together, 46681.0, 269, 15, 2, 6
7495, 1948, PhD, Married, 56223.0, 77, 28, 2, 1
4107, 1948, PhD, Together, 46681.0, 269, 15, 2, 6
4988, 1948, PhD, Married, 34469.0, 19, 6, 3, 1
6715, 1948, PhD, Single, 60200.0, 502, 19, 6, 2
5956, 1948, PhD, Divorced, 45072.0, 144, 2, 5, 1
3336, 1948, PhD, Together, 66375.0, 712, 0, 3, 4
202, 1948, PhD, Widow, 82032.0, 332, 194, 0, 6
9589, 1948, PhD, Widow, 82032.0, 332, 194, 0, 6
5429, 1948, PhD, Married, 45579.0, 145, 1, 1, 1
10314, 1948, PhD, Married, 83837.0, 847, 66, 1, 10
4149, 1948, PhD, Together, 76140.0, 586, 66, 1, 9
4475, 1949, PhD, Married, 69098.0, 1315, 22, 1, 8
1993, 1949, PhD, Married, 58607.0, 867, 0, 3, 3
5092, 1949, PhD, Widow, 51569.0, 380, 0, 4, 1
737, 1949, PhD, Married, 80360.0, 1493, 86, 2, 4
716, 1949, PhD, Together, 67911.0, 529, 0, 3, 7
6544, 1949, PhD, Together, 67911.0, 529, 0, 3, 7
6250, 1949, PhD, Widow, 54356.0, 710, 15, 3, 2
2868, 1949, PhD, Single, 26518.0, 20, 1, 3, 0
11181, 1949, PhD, Married, 156924.0, 2, 1, 0, 0
5329, 1949, PhD, Divorced, 35946.0, 8, 0, 1, 0
8780, 1950, PhD, Together, 59292.0, 378, 14, 2, 5
7494, 1950, PhD, Divorced, 42873.0, 209, 0, 4, 1
10478, 1950, PhD, Married, 55517.0, 483, 0, 5, 1
4184, 1950, PhD, Together, 52157.0, 189, 2, 2, 2
5899, 1950, PhD, Together, 5648.0, 28, 0, 1, 0
11031, 1950, PhD, Married, 48699.0, 26, 1, 1, 0
7485, 1950, PhD, Widow, 56551.0, 67, 4, 3, 1
6428, 1950, PhD, Widow, 76842.0, 605, 10, 1, 8
5237, 1950, PhD, Single, 48767.0, 28, 1, 3, 1
7530, 1950, PhD, Widow, 56551.0, 67, 4, 3, 1
6245, 1950, PhD, Together, 59292.0, 378, 14, 2, 5
4725, 1950, PhD, Together, 50616.0, 30, 2, 1, 1
7196, 1950, PhD, Married, 41145.0, 9, 0, 1, 0
10350, 1950, PhD, Married, 54432.0, 33, 0, 1, 0
1570, 1951, PhD, Together, 69702.0, 664, 9, 2, 7
8104, 1951, PhD, Married, 53312.0, 241, 0, 1, 1
7922, 1951, PhD, Single, 64950.0, 819, 0, 2, 2
6518, 1951, PhD, Widow, 67680.0, 546, 0, 1, 3
1915, 1951, PhD, Married, 78939.0, 794, 115, 1, 5
6271, 1952, PhD, Married, 50870.0, 53, 0, 1, 0
7373, 1952, PhD, Divorced, 46610.0, 96, 12, 6, 1
9855, 1952, PhD, Single, 62000.0, 899, 0, 1, 6
7899, 1952, PhD, Married, 77610.0, 1245, 33, 2, 7
8659, 1952, PhD, Together, 69805.0, 750, 71, 2, 8
7055, 1952, PhD, Together, 61010.0, 888, 0, 2, 5
8584, 1952, PhD, Together, 85431.0, 376, 53, 1, 7
7408, 1952, PhD, Married, 54549.0, 216, 2, 2, 1
10010, 1953, PhD, Divorced, 36957.0, 100, 2, 4, 2
7023, 1953, PhD, Single, 46231.0, 189, 2, 4, 1
1142, 1953, PhD, Married, 55707.0, 208, 7, 2, 2
73, 1953, PhD, Single, 51411.0, 14, 0, 1, 0
6059, 1953, PhD, Together, 64504.0, 986, 36, 7, 3
5682, 1953, PhD, Single, 64108.0, 948, 10, 4, 9
610, 1953, PhD, Together, 53593.0, 349, 4, 8, 2
9405, 1954, PhD, Married, 52869.0, 84, 3, 3, 1
4637, 1954, PhD, Single, 74637.0, 960, 64, 1, 9
6566, 1954, PhD, Married, 72550.0, 826, 50, 9, 2
5558, 1954, PhD, Single, 90933.0, 1020, 31, 1, 6
6374, 1954, PhD, Married, 36930.0, 223, 2, 5, 2
9477, 1954, PhD, Married, 65324.0, 384, 0, 3, 2
6722, 1954, PhD, Married, 70421.0, 479, 28, 3, 3
7755, 1954, PhD, Married, 57744.0, 350, 3, 2, 1
531, 1954, PhD, Divorced, 57333.0, 941, 14, 11, 5
2295, 1954, PhD, Married, 62670.0, 539, 30, 1, 3
4047, 1954, PhD, Married, 65324.0, 384, 0, 3, 2
7030, 1955, PhD, Married, 66465.0, 1200, 0, 3, 9
5247, 1955, PhD, Married, 38725.0, 31, 0, 2, 0
2552, 1955, PhD, Single, 55521.0, 416, 0, 9, 3
4058, 1955, PhD, Single, 61284.0, 618, 15, 1, 2
2156, 1955, PhD, Married, 22554.0, 27, 0, 4, 0
5186, 1955, PhD, Married, 58482.0, 576, 7, 2, 4
7999, 1955, PhD, Together, 75261.0, 1239, 17, 1, 6
3427, 1955, PhD, Married, 59821.0, 629, 0, 6, 2
9972, 1955, PhD, Together, 46015.0, 38, 0, 1, 0
2945, 1955, PhD, Together, 46015.0, 38, 0, 1, 0
3584, 1955, PhD, Single, 49667.0, 1181, 26, 2, 10
10590, 1956, PhD, Together, 76542.0, 794, 73, 1, 8
453, 1956, PhD, Widow, 35340.0, 27, 0, 2, 0
10473, 1956, PhD, Widow, 78028.0, 158, 19, 1, 4
5721, 1956, PhD, Married, 84117.0, 611, 76, 1, 10
11051, 1956, PhD, Together, 77376.0, 492, 19, 4, 3
10675, 1956, PhD, Married, 66334.0, 909, 11, 2, 3
4827, 1956, PhD, Single, 54998.0, 154, 22, 5, 2
10446, 1957, PhD, Married, 82017.0, 184, 23, 1, 4
9665, 1957, PhD, Divorced, 54237.0, 267, 3, 4, 2
8955, 1957, PhD, Together, 40451.0, 35, 0, 1, 1
679, 1957, PhD, Married, 37633.0, 13, 4, 2, 0
3153, 1957, PhD, Single, 40737.0, 11, 0, 1, 0
1081, 1957, PhD, Married, 75283.0, 733, 9, 11, 3
10356, 1957, PhD, Divorced, 41437.0, 29, 0, 1, 0
7505, 1957, PhD, Married, 44155.0, 22, 1, 1, 1
4303, 1957, PhD, Together, 6835.0, 107, 2, 0, 0
2740, 1958, PhD, Widow, 33438.0, 62, 1, 4, 1
1509, 1958, PhD, Together, 84460.0, 152, 27, 0, 9
3403, 1958, PhD, Together, 78952.0, 1170, 19, 2, 5
7348, 1958, PhD, Single, 71691.0, 336, 130, 1, 7
4964, 1958, PhD, Together, 74250.0, 680, 11, 1, 11
2150, 1958, PhD, Widow, 80995.0, 860, 28, 1, 9
9449, 1958, PhD, Single, 79761.0, 415, 5, 1, 2
10613, 1958, PhD, Together, 37334.0, 26, 1, 4, 0
10175, 1958, PhD, Divorced, 32173.0, 18, 0, 1, 0
8594, 1958, PhD, Widow, 50520.0, 112, 0, 2, 1
1165, 1958, PhD, Single, 50729.0, 239, 13, 9, 2
9624, 1958, PhD, Together, 65488.0, 603, 45, 1, 4
7938, 1958, PhD, Together, 51518.0, 350, 8, 2, 2
4322, 1958, PhD, Together, 77863.0, 881, 38, 1, 5
9579, 1959, PhD, Married, 33762.0, 53, 1, 3, 2
3783, 1959, PhD, Married, 52854.0, 105, 0, 2, 1
7327, 1959, PhD, Married, 36732.0, 21, 5, 3, 1
2131, 1959, PhD, Divorced, 62859.0, 1063, 89, 4, 4
1880, 1959, PhD, Together, 53537.0, 81, 0, 2, 1
10530, 1959, PhD, Widow, 67786.0, 431, 82, 1, 6
1016, 1959, PhD, Single, 34554.0, 41, 1, 2, 0
257, 1959, PhD, Married, 75032.0, 952, 12, 2, 4
6488, 1959, PhD, Married, 38829.0, 76, 0, 1, 2
6870, 1959, PhD, Divorced, 68805.0, 182, 2, 1, 1
4002, 1960, PhD, Married, 77037.0, 463, 96, 1, 7
4967, 1960, PhD, Together, 38201.0, 233, 0, 4, 1
146, 1960, PhD, Single, 76045.0, 760, 53, 1, 5
3281, 1960, PhD, Married, 49154.0, 206, 10, 6, 1
5675, 1960, PhD, Divorced, 50611.0, 459, 0, 6, 5
4603, 1960, PhD, Married, 65695.0, 371, 32, 2, 4
7230, 1960, PhD, Divorced, 50611.0, 459, 0, 6, 5
2782, 1961, PhD, Married, 54456.0, 352, 0, 3, 1
309, 1961, PhD, Together, 63342.0, 918, 21, 3, 3
8566, 1961, PhD, Together, 32583.0, 5, 0, 1, 0
1829, 1961, PhD, Divorced, 54959.0, 1148, 0, 3, 5
3725, 1961, PhD, Single, 84865.0, 1248, 16, 1, 4
1729, 1961, PhD, Together, 66426.0, 1043, 24, 2, 5
9750, 1961, PhD, Divorced, 64325.0, 731, 60, 5, 3
9559, 1961, PhD, Married, 57072.0, 944, 0, 2, 5
3571, 1961, PhD, Together, 63342.0, 918, 21, 3, 3
4686, 1962, PhD, Widow, 82571.0, 861, 31, 0, 5
3009, 1962, PhD, Widow, 71670.0, 1462, 16, 1, 3
4128, 1962, PhD, Together, 56067.0, 517, 12, 2, 4
4088, 1962, PhD, Together, 31497.0, 108, 1, 2, 1
3635, 1962, PhD, Single, 52597.0, 492, 0, 3, 3
7129, 1962, PhD, Married, 54693.0, 686, 17, 8, 4
4971, 1962, PhD, Together, 31497.0, 108, 1, 2, 1
6197, 1962, PhD, Single, 27238.0, 37, 0, 3, 0
10609, 1962, PhD, Married, 42769.0, 71, 0, 2, 1
1745, 1962, PhD, Divorced, 85696.0, 714, 76, 1, 6
8414, 1962, PhD, Single, 33419.0, 56, 0, 2, 0
8015, 1962, PhD, Divorced, 85696.0, 714, 76, 1, 6
7101, 1963, PhD, Widow, 52278.0, 953, 0, 6, 5
9150, 1963, PhD, Single, 48918.0, 52, 0, 2, 0
5207, 1963, PhD, Married, 53378.0, 489, 6, 10, 4
2304, 1963, PhD, Together, 66313.0, 625, 7, 2, 3
8876, 1963, PhD, Together, 33629.0, 132, 0, 5, 1
213, 1963, PhD, Single, 23091.0, 35, 0, 4, 1
10232, 1963, PhD, Divorced, 48799.0, 174, 18, 3, 2
269, 1963, PhD, Single, 46757.0, 777, 30, 6, 4
9931, 1963, PhD, Married, 4023.0, 5, 0, 15, 0
9760, 1963, PhD, Widow, 52278.0, 953, 0, 6, 5
252, 1963, PhD, Divorced, 41003.0, 123, 133, 1, 2
6119, 1963, PhD, Single, 36736.0, 10, 0, 1, 0
4673, 1963, PhD, Married, 81300.0, 1004, 12, 3, 3
5062, 1963, PhD, Married, 54072.0, 35, 0, 1, 0
2811, 1963, PhD, Single, 48918.0, 52, 0, 2, 0
10949, 1963, PhD, Divorced, 72968.0, 1092, 37, 1, 5
9971, 1964, PhD, Married, 65526.0, 397, 19, 1, 4
5290, 1964, PhD, Married, 41551.0, 220, 0, 5, 1
6431, 1964, PhD, Married, 45759.0, 42, 1, 2, 0
1665, 1964, PhD, Divorced, 64140.0, 1459, 0, 5, 5
5667, 1964, PhD, Married, 60896.0, 1013, 30, 3, 10
10766, 1964, PhD, Married, 65526.0, 397, 19, 1, 4
9153, 1964, PhD, Married, 59304.0, 418, 61, 3, 8
10789, 1964, PhD, Married, 45759.0, 42, 1, 2, 0
7411, 1964, PhD, Married, 31686.0, 11, 0, 2, 0
2426, 1964, PhD, Divorced, 78825.0, 483, 74, 1, 10
8605, 1964, PhD, Together, 46910.0, 48, 0, 2, 0
5626, 1964, PhD, Single, 61798.0, 338, 4, 1, 2
4394, 1965, PhD, Married, 81051.0, 1142, 29, 1, 5
10686, 1965, PhD, Together, 34230.0, 15, 0, 1, 0
1631, 1965, PhD, Together, 65220.0, 890, 63, 4, 4
9606, 1965, PhD, Married, 69969.0, 882, 29, 1, 2
1966, 1965, PhD, Married, 84618.0, 684, 100, 1, 9
7789, 1965, PhD, Married, 84618.0, 684, 100, 1, 9
3924, 1965, PhD, Divorced, 57912.0, 801, 0, 5, 3
6875, 1965, PhD, Together, 32727.0, 167, 13, 2, 3
3233, 1965, PhD, Married, 62745.0, 562, 21, 3, 8
6466, 1965, PhD, Married, 57236.0, 105, 0, 3, 1
8275, 1965, PhD, Divorced, 47025.0, 16, 0, 1, 0
1072, 1965, PhD, Single, 40760.0, 70, 0, 2, 1
4837, 1965, PhD, Married, 71322.0, 753, 43, 2, 5
1030, 1965, PhD, Single, 40637.0, 22, 0, 2, 0
5441, 1965, PhD, Widow, 54111.0, 267, 6, 2, 2
8286, 1965, PhD, Together, 51717.0, 98, 1, 1, 0
1461, 1965, PhD, Divorced, 36921.0, 17, 1, 2, 0
9185, 1966, PhD, Single, 69759.0, 452, 20, 3, 6
6940, 1966, PhD, Single, 46734.0, 100, 1, 4, 2
4609, 1966, PhD, Married, 57705.0, 383, 0, 3, 1
1459, 1966, PhD, Married, 69063.0, 666, 35, 1, 3
6237, 1966, PhD, Single, 7144.0, 81, 4, 0, 1
9725, 1966, PhD, Together, 28764.0, 8, 0, 1, 0
832, 1966, PhD, Together, 65814.0, 561, 14, 3, 2
10242, 1966, PhD, Together, 47472.0, 56, 0, 2, 0
7053, 1966, PhD, Single, 78420.0, 604, 28, 1, 10
7186, 1966, PhD, Together, 30843.0, 24, 0, 2, 1
10757, 1967, PhD, Divorced, 28420.0, 4, 2, 1, 0
5975, 1967, PhD, Single, 40304.0, 37, 0, 1, 0
3286, 1967, PhD, Divorced, 26642.0, 13, 2, 2, 0
3321, 1967, PhD, Together, 56575.0, 421, 5, 3, 3
8911, 1967, PhD, Married, 56320.0, 201, 53, 3, 4
6912, 1967, PhD, Married, 63246.0, 593, 30, 1, 3
4127, 1967, PhD, Married, 77766.0, 1004, 59, 2, 10
5153, 1967, PhD, Married, 77766.0, 1004, 59, 2, 10
10827, 1967, PhD, Married, 36947.0, 88, 3, 4, 0
1921, 1967, PhD, Married, 59062.0, 46, 1, 2, 0
1685, 1967, PhD, Together, 62981.0, 796, 14, 1, 5
1131, 1967, PhD, Single, 52569.0, 85, 0, 1, 0
8375, 1968, PhD, Married, 55954.0, 447, 0, 3, 2
6299, 1968, PhD, Divorced, 42564.0, 324, 48, 6, 8
10542, 1968, PhD, Married, 36778.0, 29, 4, 3, 0
1734, 1968, PhD, Together, 40706.0, 59, 0, 4, 0
4867, 1968, PhD, Single, 38236.0, 58, 0, 4, 0
9799, 1968, PhD, Divorced, 83664.0, 866, 21, 3, 2
5180, 1968, PhD, Divorced, 50616.0, 128, 0, 2, 0
6927, 1968, PhD, Married, 44377.0, 224, 0, 8, 1
3526, 1968, PhD, Married, 38443.0, 32, 0, 2, 0
1184, 1968, PhD, Divorced, 69674.0, 554, 41, 3, 2
11007, 1968, PhD, Married, 29187.0, 26, 0, 1, 0
10872, 1969, PhD, Married, 55212.0, 1103, 0, 3, 2
2416, 1969, PhD, Single, 66582.0, 789, 25, 1, 8
7279, 1969, PhD, Together, 69476.0, 260, 86, 1, 6
9707, 1969, PhD, Married, 55212.0, 1103, 0, 3, 2
9336, 1969, PhD, Widow, 62187.0, 512, 0, 3, 2
3570, 1969, PhD, Together, 42731.0, 159, 2, 3, 1
6184, 1969, PhD, Married, 68462.0, 561, 64, 1, 3
10299, 1969, PhD, Single, 48240.0, 389, 91, 3, 3
5229, 1969, PhD, Together, 54132.0, 30, 1, 1, 0
2098, 1969, PhD, Married, 33581.0, 11, 0, 1, 0
4743, 1969, PhD, Married, 56242.0, 689, 8, 5, 4
10490, 1969, PhD, Married, 51039.0, 100, 64, 2, 2
2072, 1969, PhD, Together, 53374.0, 896, 10, 6, 2
9710, 1969, PhD, Divorced, 58086.0, 708, 7, 2, 3
4070, 1969, PhD, Married, 94871.0, 169, 24, 1, 5
8341, 1969, PhD, Married, 30396.0, 15, 0, 2, 1
4339, 1970, PhD, Married, 67353.0, 702, 17, 5, 6
4220, 1970, PhD, Married, 59892.0, 73, 0, 1, 1
6653, 1970, PhD, Married, 55158.0, 293, 0, 4, 2
1029, 1970, PhD, Together, 64413.0, 200, 5, 1, 1
4785, 1970, PhD, Together, 77622.0, 520, 7, 2, 3
10854, 1970, PhD, Married, 38853.0, 29, 0, 2, 0
4286, 1970, PhD, Single, 57642.0, 580, 6, 3, 6
5299, 1970, PhD, Married, 69084.0, 1181, 107, 2, 3
4472, 1970, PhD, Divorced, 35682.0, 23, 0, 1, 1
5823, 1970, PhD, Single, 32303.0, 35, 0, 2, 0
7849, 1970, PhD, Married, 80336.0, 209, 19, 1, 9
9703, 1970, PhD, Married, 38097.0, 77, 2, 4, 2
10727, 1970, PhD, Married, 69084.0, 1181, 107, 2, 3
11176, 1970, PhD, Together, 65968.0, 376, 9, 2, 4
1204, 1970, PhD, Married, 67536.0, 1253, 0, 3, 5
2230, 1970, PhD, Married, 23626.0, 27, 2, 3, 1
4597, 1970, PhD, Together, 82072.0, 889, 55, 1, 2
3916, 1971, PhD, Together, 49269.0, 639, 8, 3, 3
5113, 1971, PhD, Divorced, 86979.0, 584, 100, 1, 5
4381, 1971, PhD, Married, 46463.0, 163, 2, 7, 1
5455, 1971, PhD, Married, 32011.0, 99, 0, 3, 1
10536, 1971, PhD, Together, 32892.0, 26, 0, 2, 0
3478, 1971, PhD, Married, 60585.0, 267, 42, 10, 4
1064, 1971, PhD, Married, 42403.0, 22, 1, 1, 0
3967, 1971, PhD, Married, 78931.0, 331, 197, 1, 8
1818, 1971, PhD, Together, 29732.0, 25, 0, 1, 0
6019, 1971, PhD, Married, 37126.0, 45, 3, 1, 2
8890, 1971, PhD, Divorced, 65808.0, 155, 7, 3, 1
8041, 1971, PhD, Widow, 47111.0, 595, 71, 6, 2
1079, 1971, PhD, Married, 71969.0, 1000, 0, 3, 4
6383, 1971, PhD, Together, 32892.0, 26, 0, 2, 0
9240, 1971, PhD, Single, 60504.0, 458, 0, 2, 2
5048, 1971, PhD, Single, 42767.0, 20, 6, 1, 1
17, 1971, PhD, Married, 60491.0, 637, 47, 4, 11
11088, 1971, PhD, Together, 78642.0, 1396, 0, 1, 9
10146, 1972, PhD, Together, 38887.0, 25, 1, 1, 0
2587, 1972, PhD, Married, 29791.0, 14, 0, 2, 0
8858, 1972, PhD, Married, 44325.0, 516, 0, 4, 2
5545, 1972, PhD, Married, 78075.0, 572, 8, 1, 5
3075, 1972, PhD, Married, 59973.0, 130, 30, 1, 4
5824, 1972, PhD, Together, 34578.0, 7, 0, 1, 0
9826, 1972, PhD, Single, 86857.0, 899, 102, 1, 6
2836, 1972, PhD, Married, 43269.0, 10, 1, 1, 0
9080, 1972, PhD, Single, 38578.0, 38, 4, 3, 0
460, 1972, PhD, Married, 79930.0, 792, 86, 1, 5
916, 1972, PhD, Single, 41644.0, 20, 3, 2, 0
8970, 1972, PhD, Married, 62010.0, 371, 22, 4, 2
339, 1972, PhD, Married, 57091.0, 462, 0, 2, 2
9029, 1972, PhD, Married, 70116.0, 707, 44, 1, 8
3645, 1972, PhD, Single, 27213.0, 19, 3, 3, 0
1519, 1972, PhD, Single, 38578.0, 38, 4, 3, 0
6974, 1972, PhD, Together, 83443.0, 518, 42, 1, 10
4012, 1972, PhD, Together, 62220.0, 799, 12, 5, 6
9224, 1972, PhD, Single, 55260.0, 825, 8, 2, 10
5830, 1972, PhD, Single, 86857.0, 899, 102, 1, 6
10022, 1973, PhD, Single, 54466.0, 12, 0, 1, 0
10477, 1973, PhD, Together, 39435.0, 71, 0, 1, 1
1958, 1973, PhD, Together, 55012.0, 582, 0, 6, 2
2036, 1973, PhD, Together, 57906.0, 243, 11, 3, 2
5370, 1973, PhD, Married, 32644.0, 239, 3, 4, 1
10795, 1973, PhD, Married, 37401.0, 19, 3, 2, 0
1041, 1973, PhD, Single, 48432.0, 322, 3, 5, 1
1127, 1973, PhD, Married, 85844.0, 938, 19, 1, 6
5929, 1973, PhD, Married, 37401.0, 19, 3, 2, 0
5107, 1973, PhD, Divorced, 35860.0, 15, 0, 2, 1
8475, 1973, PhD, Married, 157243.0, 20, 2, 15, 22
492, 1973, PhD, YOLO, 48432.0, 322, 3, 5, 1
4298, 1973, PhD, Together, 20427.0, 5, 0, 1, 0
3182, 1973, PhD, Single, 46854.0, 96, 1, 6, 1
1626, 1973, PhD, Divorced, 35860.0, 15, 0, 2, 1
7660, 1973, PhD, Alone, 35860.0, 15, 0, 2, 1
7873, 1973, PhD, Together, 63516.0, 141, 11, 4, 1
11133, 1973, PhD, YOLO, 48432.0, 322, 3, 5, 1
2055, 1973, PhD, Divorced, 35860.0, 15, 0, 2, 1
8070, 1973, PhD, Married, 54222.0, 199, 12, 1, 3
5093, 1974, PhD, Divorced, 25509.0, 40, 3, 3, 0
6872, 1974, PhD, Married, 65352.0, 284, 3, 2, 2
4855, 1974, PhD, Together, 30351.0, 14, 0, 1, 0
5303, 1974, PhD, Together, 79632.0, 471, 0, 1, 4
8754, 1974, PhD, Together, 45068.0, 14, 0, 1, 0
1672, 1974, PhD, Together, 65640.0, 204, 7, 1, 1
2620, 1974, PhD, Married, 34596.0, 14, 0, 1, 0
9706, 1974, PhD, Single, 31560.0, 62, 1, 2, 1
2937, 1974, PhD, Single, 68352.0, 614, 16, 3, 5
5304, 1974, PhD, Single, 30899.0, 24, 0, 2, 0
3194, 1974, PhD, Single, 71466.0, 412, 12, 1, 4
5922, 1974, PhD, Married, 40344.0, 210, 0, 2, 1
8524, 1974, PhD, Divorced, 25509.0, 40, 3, 3, 0
5794, 1974, PhD, Married, 46374.0, 408, 0, 3, 1
8254, 1974, PhD, Married, 34596.0, 14, 0, 1, 0
1990, 1974, PhD, Single, 63159.0, 965, 34, 1, 5
1833, 1974, PhD, Single, 39190.0, 68, 8, 2, 1
7037, 1974, PhD, Married, 37087.0, 194, 55, 3, 2
5049, 1974, PhD, Together, 30351.0, 14, 0, 1, 0
5966, 1974, PhD, Married, 45207.0, 203, 0, 5, 1
2445, 1974, PhD, Together, 28440.0, 38, 1, 1, 0
5734, 1974, PhD, Married, 61917.0, 46, 4, 1, 0
2909, 1974, PhD, Married, 78128.0, 934, 24, 2, 4
2525, 1974, PhD, Married, 38410.0, 153, 64, 2, 2
10841, 1975, PhD, Together, 56559.0, 226, 22, 3, 3
10095, 1975, PhD, Divorced, 74165.0, 1001, 12, 1, 4
2456, 1975, PhD, Married, 40233.0, 80, 4, 5, 1
7943, 1975, PhD, Married, 36663.0, 18, 0, 1, 1
10479, 1975, PhD, Married, 76618.0, 749, 40, 1, 2
8132, 1975, PhD, Married, 60631.0, 565, 6, 5, 2
2920, 1975, PhD, Single, 52614.0, 789, 0, 2, 4
760, 1975, PhD, Divorced, 60554.0, 588, 7, 2, 4
